,ID,Fullname,Park Code,URL,State,Lat & long,Types of Activities
448,32D2B528-193E-43FA-BF38-32493D9E317D,White Sands National Park,whsa,https://www.nps.gov/whsa/index.htm,NM,"lat:32.77907858, long:-106.3333461",11
449,10505DA0-A627-47EA-8533-5C67C3B2AF15,Whitman Mission National Historic Site,whmi,https://www.nps.gov/whmi/index.htm,WA,"lat:46.04119286, long:-118.4629388",15
450,8CB65BC9-2A9D-4AA0-A5E2-B64E9CDA1575,William Howard Taft National Historic Site,wiho,https://www.nps.gov/wiho/index.htm,OH,"lat:39.11970352, long:-84.50758951",7
451,2067FAB2-41D4-43DF-8142-9B1FC40AFDFC,Wilson's Creek National Battlefield,wicr,https://www.nps.gov/wicr/index.htm,MO,"lat:37.1000127, long:-93.40986704",26
452,37C48EE0-2881-4D22-8F91-A249AE3B0CD0,Wind Cave National Park,wica,https://www.nps.gov/wica/index.htm,SD,"lat:43.58012365, long:-103.4394709",25
453,CEC8BD62-9229-4455-ABE8-F4310F4AB623,Wing Luke Museum Affiliated Area,wing,https://www.nps.gov/wing/index.htm,WA,"lat:47.59820859, long:-122.3228912",6
454,72F41D84-A8ED-47FC-935A-2FD28C3C582E,Wolf Trap National Park for the Performing Arts,wotr,https://www.nps.gov/wotr/index.htm,VA,"lat:38.93854526, long:-77.265089",8
455,09689FA5-2147-4BF2-935C-AE92AB85A2E5,Women's Rights National Historical Park,wori,https://www.nps.gov/wori/index.htm,NY,"lat:42.90817073, long:-76.81655558",4
456,3B4879C9-E8D3-4B0C-9F6D-8345FAA298A6,World War I Memorial,wwim,https://www.nps.gov/wwim/index.htm,DC,"lat:38.8959, long:-77.0329",2
457,F85AF8D0-1B85-4B2C-9356-840A4AF6A354,World War II Memorial,wwii,https://www.nps.gov/wwii/index.htm,DC,"lat:38.88923917, long:-77.0403759",3
458,B7944940-3FE5-4F9B-80AB-2FD78A4CDD48,Wrangell - St Elias National Park & Preserve,wrst,https://www.nps.gov/wrst/index.htm,AK,"lat:61.4182147, long:-142.6028439",46
459,E2AE772D-7A2B-49CC-9AFA-E8F068506B22,Wright Brothers National Memorial,wrbr,https://www.nps.gov/wrbr/index.htm,NC,"lat:36.01637713, long:-75.66997163",5
460,686C8EC8-5487-43B9-B5E8-FCABD56227F0,Wupatki National Monument,wupa,https://www.nps.gov/wupa/index.htm,AZ,"lat:35.55741077, long:-111.3957216",20
461,F58C6D24-8D10-4573-9826-65D42B8B83AD,Yellowstone National Park,yell,https://www.nps.gov/yell/index.htm,"ID,MT,WY","lat:44.59824417, long:-110.5471695",53
462,D09FF0F8-B16E-4D2B-9C37-03202D6B8176,Yorktown Battlefield Part of Colonial National Historical Park,york,https://www.nps.gov/york/index.htm,VA,"lat:37.2195, long:-76.4983",21
463,4324B2B4-D1A3-497F-8E6B-27171FAE4DB2,Yosemite National Park,yose,https://www.nps.gov/yose/index.htm,CA,"lat:37.84883288, long:-119.5571873",33
464,9854D136-AFC0-4966-BB40-FE9323B56A49,Yucca House National Monument,yuho,https://www.nps.gov/yuho/index.htm,CO,"lat:37.24778944, long:-108.6861274",2
465,6F550E4D-AE26-4250-A674-397E2DF88092,Yukon - Charley Rivers National Preserve,yuch,https://www.nps.gov/yuch/index.htm,AK,"lat:65.0935608, long:-142.7960021",20
466,41BAB8ED-C95F-447D-9DA1-FCC4E4D808B2,Zion National Park,zion,https://www.nps.gov/zion/index.htm,UT,"lat:37.29839254, long:-113.0265138",22
